"TIME","X","Y","Z","AZIMUTH","PITCH","ROLL"
12331,3.214402,-12.721405,3.8273177,2.8565729,1.1964366,-0.69857633
12374,5.6252036,-12.912089,-2.1383946,-2.69315,1.1346588,-1.9340702
12413,1.1168685,-4.140586,-3.1463003,-2.4896665,0.89221144,-2.8004897
12459,-0.10896278,-7.6954966,-3.8273177,-2.1593664,1.1091133,3.1131306
12506,0.040861044,-14.396708,-2.8738933,-1.3870145,1.3737454,-3.1273756
12552,-1.2258313,-8.240311,0.42223078,1.5549984,1.4147387,1.2390794
12595,-1.4573772,-7.082581,-0.27240697,1.2287011,1.3644432,1.75558
12639,-2.7240696,-8.117727,1.3756552,2.1093016,1.2112083,1.1031567
12679,-1.334794,-9.575105,1.1441092,2.1014438,1.3892144,0.86217
12723,-0.95342433,-9.384419,-0.040861044,1.4115925,1.4694543,1.6136273
12762,-0.88532263,-9.697687,0.9942854,2.3747926,1.4343678,0.7274919
12801,-1.334794,-10.501288,0.95342433,2.3329227,1.4158454,0.9505468
12840,-2.0294318,-10.800936,-0.23154591,1.8186841,1.3838907,1.684399
12880,-5.597963,-13.0619135,0.6946377,2.2695851,1.1631309,1.4473398
12919,-9.80665,-13.0619135,1.5390993,2.4951992,0.9209435,1.4151218
12968,-4.1814466,-12.721405,2.7921712,2.7823448,1.1944014,0.98204243
13009,-1.4165162,-15.009624,-2.0294318,1.2038977,1.4073792,2.5322192
13049,1.607201,-17.011814,-0.38136974,-1.4463539,1.4740006,-1.8037755
13088,6.66035,-11.9450445,-1.8387469,-2.2263546,1.0463798,-1.8401604
13127,-2.1792557,-9.234595,-1.0760075,1.5471541,1.313446,2.0294313
13168,-1.4165162,-5.8158884,-2.4516625,1.9092587,1.1177245,2.6176734
13208,3.405087,-3.173541,-0.9125633,-2.6056507,0.7329429,-1.8326432
13248,4.2495484,-2.6423476,0.84446156,-2.7848988,0.5476452,-1.3746338
13288,2.4108016,-2.4516625,-0.0,-2.6588182,0.7938012,-1.5707964
13333,0.38136974,-6.0474343,3.2961242,2.8695555,1.0689663,-0.11519028
13373,-11.645397,-18.074202,15.091345,2.5059764,0.75880224,0.6572204
13416,-6.1700177,-10.760075,4.440233,2.2128026,0.9557437,0.9470059
13456,3.990762,-14.369467,0.19068487,-2.2495742,1.2996042,-1.523051
13500,2.1111538,-12.258313,-0.95342433,-1.6468759,1.3840284,-1.9949907
13539,1.7978859,-3.5276701,-1.2258313,-1.8573397,1.0180842,-2.1692152
13581,1.1168685,-9.575105,-2.982856,-0.6791924,1.2496667,-2.7833226
13626,0.38136974,-12.721405,-3.1463003,-0.013360657,1.3266333,-3.020969
13666,-0.46309182,-8.471856,-1.3075534,0.72377443,1.4085019,2.8012106
13707,-1.525479,-8.19945,-1.4982382,1.3499408,1.3157065,2.3471856
13747,-2.8738933,-8.921328,1.1849703,2.458133,1.2355064,1.1797127
13791,-2.1383946,-9.275456,1.56634,2.607974,1.2924409,0.9386
13835,-1.1849703,-9.152874,0.61291564,2.5004902,1.4260584,1.093451
13875,-1.3756552,-9.493382,0.95342433,2.8475766,1.3962822,0.964737
13918,-1.7570249,-10.528529,0.6537767,2.919639,1.3945825,1.2145767
13957,-2.7240696,-11.114203,-0.14982383,2.7715814,1.330087,1.625741
14000,-6.5513873,-12.598822,1.4982382,-2.9591157,1.0807681,1.3459723
14048,-6.0882955,-11.836082,1.6889231,-2.6450574,1.0804684,1.3001957
14089,-2.7513103,-14.2877445,2.152015,-2.1640997,1.3310258,0.9070172
14128,-1.607201,-17.815414,-1.879608,2.6587903,1.4328623,2.4341612
14168,3.336985,-17.692831,-0.7627395,0.56745857,1.3796867,-1.7955076
